scenario_id;scenario_name;treatment;trial;execution_order;elapsed_ms;response_bytes;checksum
Q4;Contribuidores;GraphQL;88;715;0.021166;2053;1239108595
Q4;Contribuidores;GraphQL;89;962;0.021125;2053;1239108595
Q4;Contribuidores;GraphQL;90;386;0.021208;2053;1239108595
Q4;Contribuidores;GraphQL;91;401;0.020959;2053;1239108595
Q4;Contribuidores;GraphQL;92;652;0.021375;2053;1239108595
Q4;Contribuidores;GraphQL;93;1068;0.021500;2053;1239108595
Q4;Contribuidores;GraphQL;94;565;0.023083;2053;1239108595
Q4;Contribuidores;GraphQL;95;995;0.021375;2053;1239108595
Q4;Contribuidores;GraphQL;96;1133;0.021375;2053;1239108595
Q4;Contribuidores;GraphQL;97;450;0.021000;2053;1239108595
Q4;Contribuidores;GraphQL;98;998;0.021166;2053;1239108595
Q4;Contribuidores;GraphQL;99;579;0.021167;2053;1239108595
Q4;Contribuidores;GraphQL;100;713;0.021250;2053;1239108595
Q4;Contribuidores;GraphQL;101;45;0.021458;2053;1239108595
Q4;Contribuidores;GraphQL;102;573;0.021292;2053;1239108595
Q4;Contribuidores;GraphQL;103;474;0.020958;2053;1239108595
Q4;Contribuidores;GraphQL;104;522;0.021208;2053;1239108595
Q4;Contribuidores;GraphQL;105;376;0.021292;2053;1239108595
Q4;Contribuidores;GraphQL;106;784;0.020958;2053;1239108595
Q4;Contribuidores;GraphQL;107;1025;0.021458;2053;1239108595
Q4;Contribuidores;GraphQL;108;588;0.021166;2053;1239108595
Q4;Contribuidores;GraphQL;109;622;0.021125;2053;1239108595
Q4;Contribuidores;GraphQL;110;1197;0.020958;2053;1239108595
Q4;Contribuidores;GraphQL;111;67;0.021334;2053;1239108595
Q4;Contribuidores;GraphQL;112;1084;0.020834;2053;1239108595
Q4;Contribuidores;GraphQL;113;52;0.020875;2053;1239108595
Q4;Contribuidores;GraphQL;114;664;0.021167;2053;1239108595
Q4;Contribuidores;GraphQL;115;488;0.021292;2053;1239108595
Q4;Contribuidores;GraphQL;116;223;0.023541;2053;1239108595
Q4;Contribuidores;GraphQL;117;702;0.021458;2053;1239108595
Q4;Contribuidores;GraphQL;118;741;0.021958;2053;1239108595
Q4;Contribuidores;GraphQL;119;540;0.020958;2053;1239108595
Q4;Contribuidores;GraphQL;120;135;0.021750;2053;1239108595
Q4;Contribuidores;REST;1;58;0.087500;21183;1818576765
Q4;Contribuidores;REST;2;331;0.087125;21183;1818576765
Q4;Contribuidores;REST;3;8;0.087542;21183;1818576765
Q4;Contribuidores;REST;4;329;0.087583;21183;1818576765
Q4;Contribuidores;REST;5;686;0.087000;21183;1818576765
Q4;Contribuidores;REST;6;1056;0.086459;21183;1818576765
Q4;Contribuidores;REST;7;372;0.082709;21183;1818576765
Q4;Contribuidores;REST;8;1090;0.089208;21183;1818576765
Q4;Contribuidores;REST;9;984;0.087083;21183;1818576765
Q4;Contribuidores;REST;10;321;0.087125;21183;1818576765
Q4;Contribuidores;REST;11;1104;0.087667;21183;1818576765
Q4;Contribuidores;REST;12;1187;0.087500;21183;1818576765
Q4;Contribuidores;REST;13;909;0.088209;21183;1818576765
Q4;Contribuidores;REST;14;716;0.198291;21183;1818576765
Q4;Contribuidores;REST;15;101;0.086333;21183;1818576765
Q4;Contribuidores;REST;16;343;0.087292;21183;1818576765
Q4;Contribuidores;REST;17;253;0.091083;21183;1818576765
Q4;Contribuidores;REST;18;792;0.087625;21183;1818576765
Q4;Contribuidores;REST;19;1031;0.086750;21183;1818576765
Q4;Contribuidores;REST;20;689;0.085875;21183;1818576765
Q4;Contribuidores;REST;21;29;0.092250;21183;1818576765
Q4;Contribuidores;REST;22;660;0.087166;21183;1818576765
Q4;Contribuidores;REST;23;649;0.086791;21183;1818576765
Q4;Contribuidores;REST;24;572;0.087708;21183;1818576765
Q4;Contribuidores;REST;25;464;0.087209;21183;1818576765
Q4;Contribuidores;REST;26;749;0.087958;21183;1818576765
Q4;Contribuidores;REST;27;591;0.087542;21183;1818576765
Q4;Contribuidores;REST;28;890;0.086792;21183;1818576765
Q4;Contribuidores;REST;29;279;0.088042;21183;1818576765
Q4;Contribuidores;REST;30;12;0.088250;21183;1818576765
Q4;Contribuidores;REST;31;1155;0.086417;21183;1818576765
Q4;Contribuidores;REST;32;379;0.088917;21183;1818576765
Q4;Contribuidores;REST;33;597;0.086708;21183;1818576765
Q4;Contribuidores;REST;34;53;0.088208;21183;1818576765
Q4;Contribuidores;REST;35;1146;0.086750;21183;1818576765
Q4;Contribuidores;REST;36;858;0.087500;21183;1818576765
Q4;Contribuidores;REST;37;65;0.086292;21183;1818576765
Q4;Contribuidores;REST;38;889;0.090584;21183;1818576765
Q4;Contribuidores;REST;39;1050;0.086292;21183;1818576765
Q4;Contribuidores;REST;40;125;0.086958;21183;1818576765
Q4;Contribuidores;REST;41;965;0.087000;21183;1818576765
Q4;Contribuidores;REST;42;1136;0.087291;21183;1818576765
Q4;Contribuidores;REST;43;1052;0.086083;21183;1818576765
Q4;Contribuidores;REST;44;556;0.088375;21183;1818576765
Q4;Contribuidores;REST;45;807;0.170292;21183;1818576765
Q4;Contribuidores;REST;46;692;0.086041;21183;1818576765
Q4;Contribuidores;REST;47;310;0.088458;21183;1818576765
Q4;Contribuidores;REST;48;640;0.090625;21183;1818576765
Q4;Contribuidores;REST;49;815;0.088541;21183;1818576765
Q4;Contribuidores;REST;50;266;0.639667;21183;1818576765
Q4;Contribuidores;REST;51;396;0.086708;21183;1818576765
Q4;Contribuidores;REST;52;961;0.087125;21183;1818576765
Q4;Contribuidores;REST;53;910;0.086250;21183;1818576765
Q4;Contribuidores;REST;54;335;0.087375;21183;1818576765
Q4;Contribuidores;REST;55;1129;0.087417;21183;1818576765
Q4;Contribuidores;REST;56;620;0.087916;21183;1818576765
Q4;Contribuidores;REST;57;687;0.085917;21183;1818576765
Q4;Contribuidores;REST;58;1142;0.087708;21183;1818576765
Q4;Contribuidores;REST;59;535;0.089916;21183;1818576765
Q4;Contribuidores;REST;60;108;0.087083;21183;1818576765
Q4;Contribuidores;REST;61;326;0.087958;21183;1818576765
Q4;Contribuidores;REST;62;861;0.087417;21183;1818576765
Q4;Contribuidores;REST;63;552;0.089916;21183;1818576765
Q4;Contribuidores;REST;64;751;0.086250;21183;1818576765
Q4;Contribuidores;REST;65;118;0.087041;21183;1818576765
Q4;Contribuidores;REST;66;867;0.086958;21183;1818576765
Q4;Contribuidores;REST;67;174;0.103125;21183;1818576765
Q4;Contribuidores;REST;68;1171;0.088584;21183;1818576765
Q4;Contribuidores;REST;69;957;0.086958;21183;1818576765
Q4;Contribuidores;REST;70;193;0.089375;21183;1818576765
Q4;Contribuidores;REST;71;1017;0.087208;21183;1818576765
Q4;Contribuidores;REST;72;656;0.087750;21183;1818576765
Q4;Contribuidores;REST;73;1015;0.624250;21183;1818576765
Q4;Contribuidores;REST;74;280;0.087167;21183;1818576765
Q4;Contribuidores;REST;75;1060;0.086417;21183;1818576765
Q4;Contribuidores;REST;76;568;0.088375;21183;1818576765
Q4;Contribuidores;REST;77;828;0.086958;21183;1818576765
Q4;Contribuidores;REST;78;695;0.086583;21183;1818576765
Q4;Contribuidores;REST;79;63;0.087333;21183;1818576765
Q4;Contribuidores;REST;80;989;0.086542;21183;1818576765
Q4;Contribuidores;REST;81;953;0.086625;21183;1818576765
Q4;Contribuidores;REST;82;578;0.088000;21183;1818576765
Q4;Contribuidores;REST;83;752;0.086084;21183;1818576765
Q4;Contribuidores;REST;84;288;0.088416;21183;1818576765
Q4;Contribuidores;REST;85;99;0.090625;21183;1818576765
Q4;Contribuidores;REST;86;1034;0.087250;21183;1818576765
Q4;Contribuidores;REST;87;585;0.088042;21183;1818576765
Q4;Contribuidores;REST;88;951;0.088042;21183;1818576765
Q4;Contribuidores;REST;89;996;0.086666;21183;1818576765
Q4;Contribuidores;REST;90;465;0.086292;21183;1818576765
Q4;Contribuidores;REST;91;523;0.087500;21183;1818576765
Q4;Contribuidores;REST;92;606;0.089250;21183;1818576765
Q4;Contribuidores;REST;93;1122;0.087500;21183;1818576765
Q4;Contribuidores;REST;94;1046;0.087209;21183;1818576765
Q4;Contribuidores;REST;95;677;0.086750;21183;1818576765
Q4;Contribuidores;REST;96;395;0.088083;21183;1818576765
Q4;Contribuidores;REST;97;344;0.086750;21183;1818576765
Q4;Contribuidores;REST;98;345;0.086291;21183;1818576765
Q4;Contribuidores;REST;99;1096;0.087917;21183;1818576765
Q4;Contribuidores;REST;100;680;0.086709;21183;1818576765
Q4;Contribuidores;REST;101;805;0.087625;21183;1818576765
Q4;Contribuidores;REST;102;1036;0.086000;21183;1818576765
Q4;Contribuidores;REST;103;1178;0.087208;21183;1818576765
Q4;Contribuidores;REST;104;914;0.086375;21183;1818576765
Q4;Contribuidores;REST;105;466;0.086042;21183;1818576765
Q4;Contribuidores;REST;106;346;0.086417;21183;1818576765
Q4;Contribuidores;REST;107;369;0.090625;21183;1818576765
Q4;Contribuidores;REST;108;3;0.089833;21183;1818576765
Q4;Contribuidores;REST;109;320;0.088375;21183;1818576765
Q4;Contribuidores;REST;110;15;0.087375;21183;1818576765
Q4;Contribuidores;REST;111;323;0.087292;21183;1818576765
Q4;Contribuidores;REST;112;490;0.089917;21183;1818576765
Q4;Contribuidores;REST;113;646;0.088833;21183;1818576765
Q4;Contribuidores;REST;114;184;0.088500;21183;1818576765
Q4;Contribuidores;REST;115;838;0.087167;21183;1818576765
Q4;Contribuidores;REST;116;143;0.087209;21183;1818576765
Q4;Contribuidores;REST;117;681;0.086083;21183;1818576765
Q4;Contribuidores;REST;118;706;0.087042;21183;1818576765
Q4;Contribuidores;REST;119;661;0.086292;21183;1818576765
Q4;Contribuidores;REST;120;1106;0.089750;21183;1818576765
Q5;Visao aninhada;GraphQL;1;950;0.018583;1629;873857073
Q5;Visao aninhada;GraphQL;2;893;0.020125;1629;873857073
Q5;Visao aninhada;GraphQL;3;164;0.020084;1629;873857073
Q5;Visao aninhada;GraphQL;4;904;0.018625;1629;873857073
Q5;Visao aninhada;GraphQL;5;98;0.017375;1629;873857073
Q5;Visao aninhada;GraphQL;6;869;0.019125;1629;873857073
Q5;Visao aninhada;GraphQL;7;932;0.018958;1629;873857073
Q5;Visao aninhada;GraphQL;8;938;0.018500;1629;873857073
Q5;Visao aninhada;GraphQL;9;84;0.018958;1629;873857073
Q5;Visao aninhada;GraphQL;10;907;0.018167;1629;873857073
Q5;Visao aninhada;GraphQL;11;636;0.020375;1629;873857073
Q5;Visao aninhada;GraphQL;12;392;0.022334;1629;873857073
Q5;Visao aninhada;GraphQL;13;155;0.018625;1629;873857073
Q5;Visao aninhada;GraphQL;14;940;0.018417;1629;873857073
Q5;Visao aninhada;GraphQL;15;643;0.019083;1629;873857073
Q5;Visao aninhada;GraphQL;16;1005;0.018709;1629;873857073
Q5;Visao aninhada;GraphQL;17;944;0.018375;1629;873857073
Q5;Visao aninhada;GraphQL;18;170;0.018542;1629;873857073
Q5;Visao aninhada;GraphQL;19;1051;0.018208;1629;873857073
Q5;Visao aninhada;GraphQL;20;746;0.018750;1629;873857073
Q5;Visao aninhada;GraphQL;21;456;0.018625;1629;873857073
Q5;Visao aninhada;GraphQL;22;423;0.018625;1629;873857073
Q5;Visao aninhada;GraphQL;23;570;0.018542;1629;873857073
Q5;Visao aninhada;GraphQL;24;731;0.020583;1629;873857073
Q5;Visao aninhada;GraphQL;25;543;0.018583;1629;873857073
Q5;Visao aninhada;GraphQL;26;181;0.022833;1629;873857073
Q5;Visao aninhada;GraphQL;27;902;0.019292;1629;873857073
Q5;Visao aninhada;GraphQL;28;231;0.020959;1629;873857073
Q5;Visao aninhada;GraphQL;29;516;0.019375;1629;873857073
Q5;Visao aninhada;GraphQL;30;688;0.018916;1629;873857073
Q5;Visao aninhada;GraphQL;31;1107;0.018166;1629;873857073
Q5;Visao aninhada;GraphQL;32;849;0.019000;1629;873857073
Q5;Visao aninhada;GraphQL;33;1153;0.018958;1629;873857073
Q5;Visao aninhada;GraphQL;34;28;0.019917;1629;873857073
Q5;Visao aninhada;GraphQL;35;808;0.021750;1629;873857073
Q5;Visao aninhada;GraphQL;36;470;0.017500;1629;873857073
Q5;Visao aninhada;GraphQL;37;870;0.017750;1629;873857073
Q5;Visao aninhada;GraphQL;38;469;0.018750;1629;873857073
Q5;Visao aninhada;GraphQL;39;754;0.018708;1629;873857073
Q5;Visao aninhada;GraphQL;40;812;0.019000;1629;873857073
Q5;Visao aninhada;GraphQL;41;1159;0.018583;1629;873857073
Q5;Visao aninhada;GraphQL;42;704;0.018500;1629;873857073
Q5;Visao aninhada;GraphQL;43;665;0.018542;1629;873857073
Q5;Visao aninhada;GraphQL;44;19;0.025959;1629;873857073
Q5;Visao aninhada;GraphQL;45;152;0.020083;1629;873857073
Q5;Visao aninhada;GraphQL;46;72;0.018875;1629;873857073
Q5;Visao aninhada;GraphQL;47;733;0.018750;1629;873857073
Q5;Visao aninhada;GraphQL;48;505;0.018750;1629;873857073
Q5;Visao aninhada;GraphQL;49;1030;0.018667;1629;873857073
Q5;Visao aninhada;GraphQL;50;114;0.018667;1629;873857073
Q5;Visao aninhada;GraphQL;51;945;0.017709;1629;873857073
Q5;Visao aninhada;GraphQL;52;946;0.017667;1629;873857073
Q5;Visao aninhada;GraphQL;53;1094;0.019209;1629;873857073
Q5;Visao aninhada;GraphQL;54;1028;0.018958;1629;873857073
Q5;Visao aninhada;GraphQL;55;318;0.017625;1629;873857073
Q5;Visao aninhada;GraphQL;56;1062;0.018458;1629;873857073
Q5;Visao aninhada;GraphQL;57;510;0.019083;1629;873857073
Q5;Visao aninhada;GraphQL;58;853;0.018666;1629;873857073
Q5;Visao aninhada;GraphQL;59;507;0.018375;1629;873857073
Q5;Visao aninhada;GraphQL;60;595;0.018417;1629;873857073
Q5;Visao aninhada;GraphQL;61;157;0.018208;1629;873857073
Q5;Visao aninhada;GraphQL;62;701;0.017709;1629;873857073
Q5;Visao aninhada;GraphQL;63;228;0.019166;1629;873857073
Q5;Visao aninhada;GraphQL;64;1041;0.018584;1629;873857073
Q5;Visao aninhada;GraphQL;65;563;0.018917;1629;873857073
Q5;Visao aninhada;GraphQL;66;1016;0.019834;1629;873857073
Q5;Visao aninhada;GraphQL;67;257;0.019250;1629;873857073
Q5;Visao aninhada;GraphQL;68;559;0.018625;1629;873857073
Q5;Visao aninhada;GraphQL;69;459;0.019000;1629;873857073
Q5;Visao aninhada;GraphQL;70;1192;0.018583;1629;873857073
Q5;Visao aninhada;GraphQL;71;653;0.018916;1629;873857073
Q5;Visao aninhada;GraphQL;72;234;0.021708;1629;873857073
Q5;Visao aninhada;GraphQL;73;317;0.018791;1629;873857073
Q5;Visao aninhada;GraphQL;74;908;0.017958;1629;873857073
Q5;Visao aninhada;GraphQL;75;491;0.019292;1629;873857073
Q5;Visao aninhada;GraphQL;76;531;0.018833;1629;873857073
Q5;Visao aninhada;GraphQL;77;834;0.019166;1629;873857073
Q5;Visao aninhada;GraphQL;78;699;0.018833;1629;873857073
Q5;Visao aninhada;GraphQL;79;884;0.019791;1629;873857073
Q5;Visao aninhada;GraphQL;80;445;0.017583;1629;873857073
Q5;Visao aninhada;GraphQL;81;77;0.018625;1629;873857073
Q5;Visao aninhada;GraphQL;82;972;0.020375;1629;873857073
Q5;Visao aninhada;GraphQL;83;92;0.018916;1629;873857073
Q5;Visao aninhada;GraphQL;84;347;0.018834;1629;873857073
Q5;Visao aninhada;GraphQL;85;283;0.019667;1629;873857073
Q5;Visao aninhada;GraphQL;86;314;0.019666;1629;873857073
Q5;Visao aninhada;GraphQL;87;411;0.018500;1629;873857073
Q5;Visao aninhada;GraphQL;88;918;0.018750;1629;873857073
Q5;Visao aninhada;GraphQL;89;1105;0.019042;1629;873857073
Q5;Visao aninhada;GraphQL;90;1049;0.018667;1629;873857073
Q5;Visao aninhada;GraphQL;91;885;0.018583;1629;873857073
Q5;Visao aninhada;GraphQL;92;444;0.018917;1629;873857073
Q5;Visao aninhada;GraphQL;93;96;0.018417;1629;873857073
Q5;Visao aninhada;GraphQL;94;36;0.019458;1629;873857073
Q5;Visao aninhada;GraphQL;95;207;0.024500;1629;873857073
Q5;Visao aninhada;GraphQL;96;558;0.023875;1629;873857073
Q5;Visao aninhada;GraphQL;97;629;0.019333;1629;873857073
Q5;Visao aninhada;GraphQL;98;400;0.018666;1629;873857073
Q5;Visao aninhada;GraphQL;99;153;0.018417;1629;873857073
Q5;Visao aninhada;GraphQL;100;797;0.018833;1629;873857073
Q5;Visao aninhada;GraphQL;101;1080;0.020792;1629;873857073
Q5;Visao aninhada;GraphQL;102;94;0.018000;1629;873857073
Q5;Visao aninhada;GraphQL;103;991;0.019208;1629;873857073
Q5;Visao aninhada;GraphQL;104;97;0.017833;1629;873857073
Q5;Visao aninhada;GraphQL;105;1194;0.018459;1629;873857073
Q5;Visao aninhada;GraphQL;106;68;0.019459;1629;873857073
Q5;Visao aninhada;GraphQL;107;779;0.018417;1629;873857073
Q5;Visao aninhada;GraphQL;108;221;0.019792;1629;873857073
Q5;Visao aninhada;GraphQL;109;690;0.018500;1629;873857073
Q5;Visao aninhada;GraphQL;110;7;0.019292;1629;873857073
Q5;Visao aninhada;GraphQL;111;111;0.018667;1629;873857073
Q5;Visao aninhada;GraphQL;112;1182;0.018750;1629;873857073
Q5;Visao aninhada;GraphQL;113;225;0.019625;1629;873857073
Q5;Visao aninhada;GraphQL;114;583;0.019041;1629;873857073
Q5;Visao aninhada;GraphQL;115;1195;0.018041;1629;873857073
Q5;Visao aninhada;GraphQL;116;1200;0.018250;1629;873857073
Q5;Visao aninhada;GraphQL;117;341;0.019083;1629;873857073
Q5;Visao aninhada;GraphQL;118;714;0.018708;1629;873857073
Q5;Visao aninhada;GraphQL;119;262;0.019041;1629;873857073
Q5;Visao aninhada;GraphQL;120;194;0.018917;1629;873857073
Q5;Visao aninhada;REST;1;203;0.153584;34223;-187480392
Q5;Visao aninhada;REST;2;1175;0.141042;34223;-187480392
Q5;Visao aninhada;REST;3;4;0.146083;34223;-187480392
Q5;Visao aninhada;REST;4;1184;0.140417;34223;-187480392
Q5;Visao aninhada;REST;5;54;0.144833;34223;-187480392
Q5;Visao aninhada;REST;6;64;0.142959;34223;-187480392
Q5;Visao aninhada;REST;7;765;0.142459;34223;-187480392
Q5;Visao aninhada;REST;8;798;0.140875;34223;-187480392
Q5;Visao aninhada;REST;9;525;0.142584;34223;-187480392
Q5;Visao aninhada;REST;10;71;0.140875;34223;-187480392
Q5;Visao aninhada;REST;11;667;0.141208;34223;-187480392
Q5;Visao aninhada;REST;12;1039;0.141542;34223;-187480392
Q5;Visao aninhada;REST;13;70;0.141250;34223;-187480392
Q5;Visao aninhada;REST;14;384;0.142750;34223;-187480392
Q5;Visao aninhada;REST;15;1065;0.141833;34223;-187480392
Q5;Visao aninhada;REST;16;817;0.143416;34223;-187480392
Q5;Visao aninhada;REST;17;380;0.147000;34223;-187480392
Q5;Visao aninhada;REST;18;803;0.139958;34223;-187480392
Q5;Visao aninhada;REST;19;102;0.142667;34223;-187480392
Q5;Visao aninhada;REST;20;738;0.141125;34223;-187480392
Q5;Visao aninhada;REST;21;740;0.140791;34223;-187480392
Q5;Visao aninhada;REST;22;793;0.149125;34223;-187480392
Q5;Visao aninhada;REST;23;551;0.166250;34223;-187480392
Q5;Visao aninhada;REST;24;140;0.142292;34223;-187480392
Q5;Visao aninhada;REST;25;69;0.141500;34223;-187480392
Q5;Visao aninhada;REST;26;987;0.142042;34223;-187480392
Q5;Visao aninhada;REST;27;1113;0.141833;34223;-187480392
Q5;Visao aninhada;REST;28;1073;0.166791;34223;-187480392
Q5;Visao aninhada;REST;29;492;0.145167;34223;-187480392
Q5;Visao aninhada;REST;30;291;0.143084;34223;-187480392
Q5;Visao aninhada;REST;31;1185;0.140083;34223;-187480392
Q5;Visao aninhada;REST;32;1095;0.146208;34223;-187480392
Q5;Visao aninhada;REST;33;408;0.142375;34223;-187480392
Q5;Visao aninhada;REST;34;676;0.141084;34223;-187480392
Q5;Visao aninhada;REST;35;432;0.142416;34223;-187480392
Q5;Visao aninhada;REST;36;776;0.140833;34223;-187480392
Q5;Visao aninhada;REST;37;201;0.169292;34223;-187480392
Q5;Visao aninhada;REST;38;308;0.142125;34223;-187480392
Q5;Visao aninhada;REST;39;855;0.140875;34223;-187480392
Q5;Visao aninhada;REST;40;529;0.140500;34223;-187480392
Q5;Visao aninhada;REST;41;553;0.148250;34223;-187480392
Q5;Visao aninhada;REST;42;735;0.140625;34223;-187480392
Q5;Visao aninhada;REST;43;447;0.143708;34223;-187480392
Q5;Visao aninhada;REST;44;420;0.140917;34223;-187480392
Q5;Visao aninhada;REST;45;615;0.143833;34223;-187480392
Q5;Visao aninhada;REST;46;912;0.143458;34223;-187480392
Q5;Visao aninhada;REST;47;306;0.141917;34223;-187480392
Q5;Visao aninhada;REST;48;122;0.142000;34223;-187480392
Q5;Visao aninhada;REST;49;457;0.141750;34223;-187480392
Q5;Visao aninhada;REST;50;473;0.142208;34223;-187480392
Q5;Visao aninhada;REST;51;1118;0.141333;34223;-187480392
Q5;Visao aninhada;REST;52;875;0.142125;34223;-187480392
Q5;Visao aninhada;REST;53;816;0.147500;34223;-187480392
Q5;Visao aninhada;REST;54;229;0.150875;34223;-187480392
Q5;Visao aninhada;REST;55;1161;0.143792;34223;-187480392
Q5;Visao aninhada;REST;56;154;0.140791;34223;-187480392
Q5;Visao aninhada;REST;57;730;0.148000;34223;-187480392
Q5;Visao aninhada;REST;58;954;0.142916;34223;-187480392
Q5;Visao aninhada;REST;59;354;0.142000;34223;-187480392
Q5;Visao aninhada;REST;60;564;0.144042;34223;-187480392
Q5;Visao aninhada;REST;61;734;0.141792;34223;-187480392
Q5;Visao aninhada;REST;62;1004;0.141375;34223;-187480392
Q5;Visao aninhada;REST;63;127;0.152041;34223;-187480392
Q5;Visao aninhada;REST;64;854;0.141584;34223;-187480392
Q5;Visao aninhada;REST;65;18;0.319375;34223;-187480392
Q5;Visao aninhada;REST;66;703;0.144500;34223;-187480392
Q5;Visao aninhada;REST;67;342;0.143209;34223;-187480392
Q5;Visao aninhada;REST;68;230;0.145167;34223;-187480392
Q5;Visao aninhada;REST;69;166;0.145084;34223;-187480392
Q5;Visao aninhada;REST;70;1119;0.140458;34223;-187480392
Q5;Visao aninhada;REST;71;850;0.140417;34223;-187480392
Q5;Visao aninhada;REST;72;475;0.141000;34223;-187480392
Q5;Visao aninhada;REST;73;710;0.140083;34223;-187480392
Q5;Visao aninhada;REST;74;1029;0.142500;34223;-187480392
Q5;Visao aninhada;REST;75;642;0.151375;34223;-187480392
Q5;Visao aninhada;REST;76;146;0.150458;34223;-187480392
Q5;Visao aninhada;REST;77;800;0.140500;34223;-187480392
Q5;Visao aninhada;REST;78;258;0.146667;34223;-187480392
Q5;Visao aninhada;REST;79;1174;0.149958;34223;-187480392
Q5;Visao aninhada;REST;80;994;0.143792;34223;-187480392
Q5;Visao aninhada;REST;81;150;0.140500;34223;-187480392
Q5;Visao aninhada;REST;82;631;0.153334;34223;-187480392
Q5;Visao aninhada;REST;83;500;0.144375;34223;-187480392
Q5;Visao aninhada;REST;84;449;0.140625;34223;-187480392
Q5;Visao aninhada;REST;85;663;0.142750;34223;-187480392
Q5;Visao aninhada;REST;86;900;0.145125;34223;-187480392
Q5;Visao aninhada;REST;87;367;0.157334;34223;-187480392
Q5;Visao aninhada;REST;88;485;0.155375;34223;-187480392
Q5;Visao aninhada;REST;89;42;0.145958;34223;-187480392
Q5;Visao aninhada;REST;90;1110;0.142542;34223;-187480392
Q5;Visao aninhada;REST;91;955;0.144000;34223;-187480392
Q5;Visao aninhada;REST;92;477;0.141000;34223;-187480392
Q5;Visao aninhada;REST;93;744;0.141000;34223;-187480392
Q5;Visao aninhada;REST;94;305;0.142750;34223;-187480392
Q5;Visao aninhada;REST;95;830;0.141291;34223;-187480392
Q5;Visao aninhada;REST;96;177;0.149084;34223;-187480392
Q5;Visao aninhada;REST;97;1035;0.141542;34223;-187480392
Q5;Visao aninhada;REST;98;160;0.145875;34223;-187480392
Q5;Visao aninhada;REST;99;845;0.141167;34223;-187480392
Q5;Visao aninhada;REST;100;205;0.147375;34223;-187480392
Q5;Visao aninhada;REST;101;103;0.144167;34223;-187480392
Q5;Visao aninhada;REST;102;78;0.141542;34223;-187480392
Q5;Visao aninhada;REST;103;825;0.141333;34223;-187480392
Q5;Visao aninhada;REST;104;245;0.145375;34223;-187480392
Q5;Visao aninhada;REST;105;446;0.142916;34223;-187480392
Q5;Visao aninhada;REST;106;922;0.142542;34223;-187480392
Q5;Visao aninhada;REST;107;391;0.142292;34223;-187480392
Q5;Visao aninhada;REST;108;1123;0.140708;34223;-187480392
Q5;Visao aninhada;REST;109;836;0.142166;34223;-187480392
Q5;Visao aninhada;REST;110;1048;0.142708;34223;-187480392
Q5;Visao aninhada;REST;111;709;0.140375;34223;-187480392
Q5;Visao aninhada;REST;112;493;0.144500;34223;-187480392
Q5;Visao aninhada;REST;113;1066;0.140750;34223;-187480392
Q5;Visao aninhada;REST;114;128;0.143500;34223;-187480392
Q5;Visao aninhada;REST;115;968;0.142334;34223;-187480392
Q5;Visao aninhada;REST;116;708;0.142167;34223;-187480392
Q5;Visao aninhada;REST;117;786;0.140666;34223;-187480392
Q5;Visao aninhada;REST;118;330;0.143666;34223;-187480392
Q5;Visao aninhada;REST;119;1196;0.141375;34223;-187480392
Q5;Visao aninhada;REST;120;608;0.144041;34223;-187480392
