cwe_id,ano,cves_count,cwe_nome_curto,cwe_label,is_top10
CWE-362,2008,26,Race Condition,CWE-362 - Race Condition,False
CWE-362,2009,33,Race Condition,CWE-362 - Race Condition,False
CWE-362,2010,70,Race Condition,CWE-362 - Race Condition,False
CWE-362,2011,28,Race Condition,CWE-362 - Race Condition,False
CWE-362,2012,29,Race Condition,CWE-362 - Race Condition,False
CWE-362,2013,62,Race Condition,CWE-362 - Race Condition,False
CWE-362,2014,56,Race Condition,CWE-362 - Race Condition,False
CWE-362,2015,71,Race Condition,CWE-362 - Race Condition,False
CWE-362,2016,66,Race Condition,CWE-362 - Race Condition,False
CWE-362,2017,117,Race Condition,CWE-362 - Race Condition,False
CWE-362,2018,96,Race Condition,CWE-362 - Race Condition,False
CWE-362,2019,92,Race Condition,CWE-362 - Race Condition,False
CWE-362,2020,164,Race Condition,CWE-362 - Race Condition,False
CWE-362,2021,160,Race Condition,CWE-362 - Race Condition,False
CWE-362,2022,298,Race Condition,CWE-362 - Race Condition,False
CWE-362,2023,200,Race Condition,CWE-362 - Race Condition,False
CWE-362,2024,236,Race Condition,CWE-362 - Race Condition,False
CWE-362,2025,236,Race Condition,CWE-362 - Race Condition,False
CWE-363,2018,1,CWE-363,CWE-363,False
CWE-363,2022,1,CWE-363,CWE-363,False
CWE-363,2024,2,CWE-363,CWE-363,False
CWE-363,2025,6,CWE-363,CWE-363,False
CWE-364,2019,1,CWE-364,CWE-364,False
CWE-364,2020,1,CWE-364,CWE-364,False
CWE-364,2023,2,CWE-364,CWE-364,False
CWE-364,2024,3,CWE-364,CWE-364,False
CWE-364,2025,2,CWE-364,CWE-364,False
CWE-366,2015,1,CWE-366,CWE-366,False
CWE-366,2020,1,CWE-366,CWE-366,False
CWE-366,2021,1,CWE-366,CWE-366,False
CWE-366,2022,1,CWE-366,CWE-366,False
CWE-366,2023,4,CWE-366,CWE-366,False
CWE-366,2024,3,CWE-366,CWE-366,False
CWE-366,2025,2,CWE-366,CWE-366,False
CWE-367,2003,1,CWE-367,CWE-367,False
CWE-367,2004,1,CWE-367,CWE-367,False
CWE-367,2005,1,CWE-367,CWE-367,False
CWE-367,2011,2,CWE-367,CWE-367,False
CWE-367,2012,1,CWE-367,CWE-367,False
CWE-367,2013,2,CWE-367,CWE-367,False
CWE-367,2015,3,CWE-367,CWE-367,False
CWE-367,2017,7,CWE-367,CWE-367,False
CWE-367,2018,6,CWE-367,CWE-367,False
CWE-367,2019,23,CWE-367,CWE-367,False
CWE-367,2020,46,CWE-367,CWE-367,False
CWE-367,2021,43,CWE-367,CWE-367,False
CWE-367,2022,110,CWE-367,CWE-367,False
CWE-367,2023,63,CWE-367,CWE-367,False
CWE-367,2024,98,CWE-367,CWE-367,False
CWE-367,2025,87,CWE-367,CWE-367,False
CWE-368,2020,1,CWE-368,CWE-368,False
CWE-368,2021,2,CWE-368,CWE-368,False
CWE-368,2022,1,CWE-368,CWE-368,False
CWE-368,2024,1,CWE-368,CWE-368,False
CWE-369,2004,1,CWE-369,CWE-369,False
CWE-369,2006,1,CWE-369,CWE-369,False
CWE-369,2007,3,CWE-369,CWE-369,False
CWE-369,2009,1,CWE-369,CWE-369,False
CWE-369,2010,1,CWE-369,CWE-369,False
CWE-369,2011,1,CWE-369,CWE-369,False
CWE-369,2012,1,CWE-369,CWE-369,False
CWE-369,2014,3,CWE-369,CWE-369,False
CWE-369,2015,4,CWE-369,CWE-369,False
CWE-369,2016,22,CWE-369,CWE-369,False
CWE-369,2017,44,CWE-369,CWE-369,False
CWE-369,2018,29,CWE-369,CWE-369,False
CWE-369,2019,28,CWE-369,CWE-369,False
CWE-369,2020,30,CWE-369,CWE-369,False
CWE-369,2021,90,CWE-369,CWE-369,False
CWE-369,2022,25,CWE-369,CWE-369,False
CWE-369,2023,33,CWE-369,CWE-369,False
CWE-369,2024,47,CWE-369,CWE-369,False
CWE-369,2025,39,CWE-369,CWE-369,False
CWE-37,2018,1,CWE-37,CWE-37,False
CWE-37,2022,2,CWE-37,CWE-37,False
CWE-37,2023,2,CWE-37,CWE-37,False
CWE-37,2024,1,CWE-37,CWE-37,False
CWE-370,2025,1,CWE-370,CWE-370,False
CWE-371,2018,1,CWE-371,CWE-371,False
CWE-371,2019,1,CWE-371,CWE-371,False
CWE-371,2020,4,CWE-371,CWE-371,False
CWE-371,2024,1,CWE-371,CWE-371,False
CWE-372,2020,1,CWE-372,CWE-372,False
CWE-372,2021,1,CWE-372,CWE-372,False
CWE-372,2023,3,CWE-372,CWE-372,False
CWE-372,2024,1,CWE-372,CWE-372,False
CWE-374,2024,1,CWE-374,CWE-374,False
CWE-377,2011,1,CWE-377,CWE-377,False
CWE-377,2012,1,CWE-377,CWE-377,False
CWE-377,2013,2,CWE-377,CWE-377,False
CWE-377,2015,2,CWE-377,CWE-377,False
CWE-377,2016,1,CWE-377,CWE-377,False
CWE-377,2017,5,CWE-377,CWE-377,False
CWE-377,2018,11,CWE-377,CWE-377,False
CWE-377,2020,12,CWE-377,CWE-377,False
CWE-377,2021,5,CWE-377,CWE-377,False
CWE-377,2022,14,CWE-377,CWE-377,False
CWE-377,2023,7,CWE-377,CWE-377,False
CWE-377,2024,7,CWE-377,CWE-377,False
CWE-377,2025,8,CWE-377,CWE-377,False
CWE-378,2016,1,CWE-378,CWE-378,False
CWE-378,2020,2,CWE-378,CWE-378,False
CWE-378,2021,14,CWE-378,CWE-378,False
CWE-378,2022,2,CWE-378,CWE-378,False
CWE-378,2023,5,CWE-378,CWE-378,False
CWE-378,2024,6,CWE-378,CWE-378,False
CWE-378,2025,9,CWE-378,CWE-378,False
CWE-379,2016,1,CWE-379,CWE-379,False
CWE-379,2020,3,CWE-379,CWE-379,False
CWE-379,2021,19,CWE-379,CWE-379,False
CWE-379,2022,3,CWE-379,CWE-379,False
CWE-379,2023,11,CWE-379,CWE-379,False
CWE-379,2024,5,CWE-379,CWE-379,False
CWE-379,2025,7,CWE-379,CWE-379,False
CWE-384,1999,1,CWE-384,CWE-384,False
CWE-384,2001,1,CWE-384,CWE-384,False
CWE-384,2007,1,CWE-384,CWE-384,False
CWE-384,2008,1,CWE-384,CWE-384,False
CWE-384,2010,2,CWE-384,CWE-384,False
CWE-384,2013,3,CWE-384,CWE-384,False
CWE-384,2014,4,CWE-384,CWE-384,False
CWE-384,2015,4,CWE-384,CWE-384,False
CWE-384,2016,12,CWE-384,CWE-384,False
CWE-384,2017,27,CWE-384,CWE-384,False
CWE-384,2018,50,CWE-384,CWE-384,False
CWE-384,2019,41,CWE-384,CWE-384,False
CWE-384,2020,37,CWE-384,CWE-384,False
CWE-384,2021,22,CWE-384,CWE-384,False
CWE-384,2022,38,CWE-384,CWE-384,False
CWE-384,2023,50,CWE-384,CWE-384,False
CWE-384,2024,37,CWE-384,CWE-384,False
CWE-384,2025,38,CWE-384,CWE-384,False
CWE-385,2016,1,CWE-385,CWE-385,False
CWE-385,2017,1,CWE-385,CWE-385,False
CWE-385,2018,3,CWE-385,CWE-385,False
CWE-385,2019,2,CWE-385,CWE-385,False
CWE-385,2020,7,CWE-385,CWE-385,False
CWE-385,2022,1,CWE-385,CWE-385,False
CWE-385,2023,3,CWE-385,CWE-385,False
CWE-385,2024,9,CWE-385,CWE-385,False
CWE-385,2025,9,CWE-385,CWE-385,False
CWE-386,2024,1,CWE-386,CWE-386,False
CWE-388,2006,1,CWE-388,CWE-388,False
CWE-388,2014,3,CWE-388,CWE-388,False
CWE-388,2015,2,CWE-388,CWE-388,False
CWE-388,2016,14,CWE-388,CWE-388,False
CWE-388,2017,7,CWE-388,CWE-388,False
CWE-388,2018,5,CWE-388,CWE-388,False
CWE-388,2019,4,CWE-388,CWE-388,False
CWE-388,2020,3,CWE-388,CWE-388,False
CWE-388,2023,1,CWE-388,CWE-388,False
CWE-39,2017,1,CWE-39,CWE-39,False
CWE-390,2017,1,CWE-390,CWE-390,False
CWE-390,2019,1,CWE-390,CWE-390,False
CWE-390,2021,1,CWE-390,CWE-390,False
CWE-390,2024,6,CWE-390,CWE-390,False
CWE-390,2025,4,CWE-390,CWE-390,False
CWE-391,2016,1,CWE-391,CWE-391,False
CWE-391,2017,13,CWE-391,CWE-391,False
CWE-391,2018,1,CWE-391,CWE-391,False
CWE-391,2019,1,CWE-391,CWE-391,False
CWE-391,2020,1,CWE-391,CWE-391,False
CWE-391,2022,2,CWE-391,CWE-391,False
CWE-391,2023,2,CWE-391,CWE-391,False
CWE-391,2024,2,CWE-391,CWE-391,False
CWE-392,2017,1,CWE-392,CWE-392,False
CWE-392,2023,3,CWE-392,CWE-392,False
CWE-392,2024,2,CWE-392,CWE-392,False
CWE-392,2025,4,CWE-392,CWE-392,False
CWE-393,2020,1,CWE-393,CWE-393,False
CWE-393,2023,1,CWE-393,CWE-393,False
CWE-393,2024,1,CWE-393,CWE-393,False
CWE-393,2025,2,CWE-393,CWE-393,False
CWE-394,2018,1,CWE-394,CWE-394,False
CWE-394,2019,2,CWE-394,CWE-394,False
CWE-394,2022,1,CWE-394,CWE-394,False
CWE-394,2023,3,CWE-394,CWE-394,False
CWE-394,2024,1,CWE-394,CWE-394,False
CWE-394,2025,5,CWE-394,CWE-394,False
CWE-395,2022,4,CWE-395,CWE-395,False
CWE-395,2023,4,CWE-395,CWE-395,False
CWE-395,2024,6,CWE-395,CWE-395,False
CWE-395,2025,2,CWE-395,CWE-395,False
CWE-399,2000,1,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2001,1,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2002,6,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2003,7,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2004,5,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2005,31,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2006,78,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2007,116,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2008,301,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2009,210,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2010,217,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2011,277,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2012,219,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2013,263,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2014,241,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2015,356,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2016,204,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2017,44,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2018,46,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2019,28,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2020,7,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2021,13,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2022,16,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2023,4,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-399,2024,3,Resource Management Errors,CWE-399 - Resource Management Errors,False
CWE-40,2021,1,CWE-40,CWE-40,False
CWE-40,2023,1,CWE-40,CWE-40,False
CWE-40,2025,1,CWE-40,CWE-40,False
CWE-400,2001,2,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2002,4,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2003,1,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2004,2,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2005,3,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2006,7,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2007,5,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2008,4,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2009,8,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2010,11,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2011,20,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2012,20,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2013,11,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2014,27,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2015,16,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2016,52,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2017,154,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2018,198,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2019,147,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2020,220,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2021,243,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2022,289,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2023,411,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2024,407,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-400,2025,379,Uncontrolled Resource Consumption,CWE-400 - Uncontrolled Resource Consumption,False
CWE-401,2001,2,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2002,1,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2004,2,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2005,2,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2007,1,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2008,1,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2009,3,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2010,2,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2015,1,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2016,7,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2017,12,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2018,11,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2019,132,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2020,104,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2021,223,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2022,405,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2023,242,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2024,219,Memory Leak,CWE-401 - Memory Leak,False
CWE-401,2025,154,Memory Leak,CWE-401 - Memory Leak,False
CWE-402,2017,1,CWE-402,CWE-402,False
CWE-402,2021,4,CWE-402,CWE-402,False
CWE-402,2022,2,CWE-402,CWE-402,False
CWE-402,2023,3,CWE-402,CWE-402,False
CWE-402,2024,4,CWE-402,CWE-402,False
CWE-402,2025,9,CWE-402,CWE-402,False
CWE-403,2024,2,CWE-403,CWE-403,False
CWE-403,2025,2,CWE-403,CWE-403,False
CWE-404,2010,2,CWE-404,CWE-404,False
CWE-404,2012,1,CWE-404,CWE-404,False
CWE-404,2013,3,CWE-404,CWE-404,False
CWE-404,2014,1,CWE-404,CWE-404,False
CWE-404,2015,4,CWE-404,CWE-404,False
CWE-404,2016,3,CWE-404,CWE-404,False
CWE-404,2017,22,CWE-404,CWE-404,False
CWE-404,2018,45,CWE-404,CWE-404,False
CWE-404,2019,22,CWE-404,CWE-404,False
CWE-404,2020,34,CWE-404,CWE-404,False
CWE-404,2021,26,CWE-404,CWE-404,False
CWE-404,2022,75,CWE-404,CWE-404,False
CWE-404,2023,68,CWE-404,CWE-404,False
CWE-404,2024,103,CWE-404,CWE-404,False
CWE-404,2025,144,CWE-404,CWE-404,False
CWE-405,2018,1,CWE-405,CWE-405,False
CWE-405,2019,1,CWE-405,CWE-405,False
CWE-405,2021,2,CWE-405,CWE-405,False
CWE-405,2023,1,CWE-405,CWE-405,False
CWE-405,2024,11,CWE-405,CWE-405,False
CWE-405,2025,16,CWE-405,CWE-405,False
CWE-406,2014,1,CWE-406,CWE-406,False
CWE-406,2019,1,CWE-406,CWE-406,False
CWE-406,2020,1,CWE-406,CWE-406,False
CWE-406,2021,6,CWE-406,CWE-406,False
CWE-406,2022,1,CWE-406,CWE-406,False
CWE-406,2023,3,CWE-406,CWE-406,False
CWE-406,2024,1,CWE-406,CWE-406,False
CWE-406,2025,1,CWE-406,CWE-406,False
CWE-407,2016,1,CWE-407,CWE-407,False
CWE-407,2017,1,CWE-407,CWE-407,False
CWE-407,2018,1,CWE-407,CWE-407,False
CWE-407,2019,1,CWE-407,CWE-407,False
CWE-407,2020,2,CWE-407,CWE-407,False
CWE-407,2021,2,CWE-407,CWE-407,False
CWE-407,2022,5,CWE-407,CWE-407,False
CWE-407,2023,11,CWE-407,CWE-407,False
CWE-407,2024,15,CWE-407,CWE-407,False
CWE-407,2025,14,CWE-407,CWE-407,False
CWE-408,2020,1,CWE-408,CWE-408,False
CWE-408,2022,1,CWE-408,CWE-408,False
CWE-409,2017,1,CWE-409,CWE-409,False
CWE-409,2022,2,CWE-409,CWE-409,False
CWE-409,2023,3,CWE-409,CWE-409,False
CWE-409,2024,12,CWE-409,CWE-409,False
CWE-409,2025,11,CWE-409,CWE-409,False
CWE-41,2022,1,CWE-41,CWE-41,False
CWE-41,2023,2,CWE-41,CWE-41,False
CWE-41,2024,5,CWE-41,CWE-41,False
CWE-41,2025,13,CWE-41,CWE-41,False
CWE-410,2018,1,CWE-410,CWE-410,False
CWE-410,2019,2,CWE-410,CWE-410,False
CWE-410,2021,1,CWE-410,CWE-410,False
CWE-410,2022,5,CWE-410,CWE-410,False
CWE-410,2023,2,CWE-410,CWE-410,False
CWE-410,2024,1,CWE-410,CWE-410,False
CWE-410,2025,6,CWE-410,CWE-410,False
CWE-412,2019,2,CWE-412,CWE-412,False
CWE-412,2023,2,CWE-412,CWE-412,False
CWE-413,2019,2,CWE-413,CWE-413,False
CWE-413,2022,2,CWE-413,CWE-413,False
CWE-413,2023,5,CWE-413,CWE-413,False
CWE-413,2025,2,CWE-413,CWE-413,False
CWE-414,2023,1,CWE-414,CWE-414,False
CWE-414,2025,1,CWE-414,CWE-414,False
CWE-415,2002,1,CWE-415,CWE-415,False
CWE-415,2003,3,CWE-415,CWE-415,False
CWE-415,2004,3,CWE-415,CWE-415,False
CWE-415,2005,2,CWE-415,CWE-415,False
CWE-415,2006,1,CWE-415,CWE-415,False
CWE-415,2007,2,CWE-415,CWE-415,False
CWE-415,2008,1,CWE-415,CWE-415,False
CWE-415,2009,1,CWE-415,CWE-415,False
CWE-415,2010,3,CWE-415,CWE-415,False
CWE-415,2011,5,CWE-415,CWE-415,False
CWE-415,2014,6,CWE-415,CWE-415,False
CWE-415,2015,12,CWE-415,CWE-415,False
CWE-415,2016,13,CWE-415,CWE-415,False
CWE-415,2017,49,CWE-415,CWE-415,False
CWE-415,2018,63,CWE-415,CWE-415,False
CWE-415,2019,57,CWE-415,CWE-415,False
CWE-415,2020,49,CWE-415,CWE-415,False
CWE-415,2021,97,CWE-415,CWE-415,False
CWE-415,2022,88,CWE-415,CWE-415,False
CWE-415,2023,73,CWE-415,CWE-415,False
CWE-415,2024,95,CWE-415,CWE-415,False
CWE-415,2025,75,CWE-415,CWE-415,False
CWE-416,2006,2,Use After Free,CWE-416 - Use After Free,False
CWE-416,2007,1,Use After Free,CWE-416 - Use After Free,False
CWE-416,2008,3,Use After Free,CWE-416 - Use After Free,False
CWE-416,2009,8,Use After Free,CWE-416 - Use After Free,False
CWE-416,2010,30,Use After Free,CWE-416 - Use After Free,False
CWE-416,2011,97,Use After Free,CWE-416 - Use After Free,False
CWE-416,2012,42,Use After Free,CWE-416 - Use After Free,False
CWE-416,2013,47,Use After Free,CWE-416 - Use After Free,False
CWE-416,2014,36,Use After Free,CWE-416 - Use After Free,False
CWE-416,2015,62,Use After Free,CWE-416 - Use After Free,False
CWE-416,2016,205,Use After Free,CWE-416 - Use After Free,False
CWE-416,2017,329,Use After Free,CWE-416 - Use After Free,False
CWE-416,2018,500,Use After Free,CWE-416 - Use After Free,False
CWE-416,2019,470,Use After Free,CWE-416 - Use After Free,False
CWE-416,2020,402,Use After Free,CWE-416 - Use After Free,False
CWE-416,2021,792,Use After Free,CWE-416 - Use After Free,False
CWE-416,2022,878,Use After Free,CWE-416 - Use After Free,False
CWE-416,2023,809,Use After Free,CWE-416 - Use After Free,False
CWE-416,2024,940,Use After Free,CWE-416 - Use After Free,False
CWE-416,2025,765,Use After Free,CWE-416 - Use After Free,False
CWE-417,2016,1,CWE-417,CWE-417,False
CWE-417,2017,7,CWE-417,CWE-417,False
CWE-417,2018,5,CWE-417,CWE-417,False
CWE-417,2019,2,CWE-417,CWE-417,False
CWE-419,2018,2,CWE-419,CWE-419,False
CWE-419,2019,1,CWE-419,CWE-419,False
CWE-419,2022,1,CWE-419,CWE-419,False
CWE-419,2023,2,CWE-419,CWE-419,False
CWE-419,2024,4,CWE-419,CWE-419,False
CWE-419,2025,1,CWE-419,CWE-419,False
CWE-420,2020,1,CWE-420,CWE-420,False
CWE-420,2022,2,CWE-420,CWE-420,False
CWE-420,2023,9,CWE-420,CWE-420,False
CWE-420,2024,5,CWE-420,CWE-420,False
CWE-420,2025,13,CWE-420,CWE-420,False
CWE-421,2023,8,CWE-421,CWE-421,False
CWE-422,2025,2,CWE-422,CWE-422,False
CWE-424,2019,2,CWE-424,CWE-424,False
CWE-424,2021,1,CWE-424,CWE-424,False
CWE-424,2022,3,CWE-424,CWE-424,False
CWE-424,2023,5,CWE-424,CWE-424,False
CWE-424,2024,6,CWE-424,CWE-424,False
CWE-424,2025,11,CWE-424,CWE-424,False
CWE-425,2002,1,CWE-425,CWE-425,False
CWE-425,2004,2,CWE-425,CWE-425,False
CWE-425,2005,8,CWE-425,CWE-425,False
CWE-425,2015,2,CWE-425,CWE-425,False
CWE-425,2016,1,CWE-425,CWE-425,False
CWE-425,2017,9,CWE-425,CWE-425,False
CWE-425,2018,18,CWE-425,CWE-425,False
CWE-425,2019,31,CWE-425,CWE-425,False
CWE-425,2020,14,CWE-425,CWE-425,False
CWE-425,2021,20,CWE-425,CWE-425,False
CWE-425,2022,37,CWE-425,CWE-425,False
CWE-425,2023,18,CWE-425,CWE-425,False
CWE-425,2024,18,CWE-425,CWE-425,False
CWE-425,2025,29,CWE-425,CWE-425,False
CWE-426,2008,2,CWE-426,CWE-426,False
CWE-426,2009,1,CWE-426,CWE-426,False
CWE-426,2010,5,CWE-426,CWE-426,False
CWE-426,2011,5,CWE-426,CWE-426,False
CWE-426,2012,2,CWE-426,CWE-426,False
CWE-426,2013,3,CWE-426,CWE-426,False
CWE-426,2014,3,CWE-426,CWE-426,False
CWE-426,2015,6,CWE-426,CWE-426,False
CWE-426,2016,22,CWE-426,CWE-426,False
CWE-426,2017,132,CWE-426,CWE-426,False
CWE-426,2018,85,CWE-426,CWE-426,False
CWE-426,2019,58,CWE-426,CWE-426,False
CWE-426,2020,41,CWE-426,CWE-426,False
CWE-426,2021,24,CWE-426,CWE-426,False
CWE-426,2022,22,CWE-426,CWE-426,False
CWE-426,2023,52,CWE-426,CWE-426,False
CWE-426,2024,58,CWE-426,CWE-426,False
CWE-426,2025,61,CWE-426,CWE-426,False
CWE-427,2005,1,DLL Hijacking,CWE-427 - DLL Hijacking,False
CWE-427,2013,1,DLL Hijacking,CWE-427 - DLL Hijacking,False
CWE-427,2014,1,DLL Hijacking,CWE-427 - DLL Hijacking,False
CWE-427,2015,1,DLL Hijacking,CWE-427 - DLL Hijacking,False
CWE-427,2016,3,DLL Hijacking,CWE-427 - DLL Hijacking,False
CWE-427,2017,49,DLL Hijacking,CWE-427 - DLL Hijacking,False
CWE-427,2018,24,DLL Hijacking,CWE-427 - DLL Hijacking,False
CWE-427,2019,84,DLL Hijacking,CWE-427 - DLL Hijacking,False
CWE-427,2020,119,DLL Hijacking,CWE-427 - DLL Hijacking,False
CWE-427,2021,114,DLL Hijacking,CWE-427 - DLL Hijacking,False
CWE-427,2022,155,DLL Hijacking,CWE-427 - DLL Hijacking,False
CWE-427,2023,138,DLL Hijacking,CWE-427 - DLL Hijacking,False
CWE-427,2024,183,DLL Hijacking,CWE-427 - DLL Hijacking,False
CWE-427,2025,170,DLL Hijacking,CWE-427 - DLL Hijacking,False
CWE-428,2012,1,CWE-428,CWE-428,False
CWE-428,2014,2,CWE-428,CWE-428,False
CWE-428,2015,1,CWE-428,CWE-428,False
CWE-428,2016,4,CWE-428,CWE-428,False
CWE-428,2017,16,CWE-428,CWE-428,False
CWE-428,2018,17,CWE-428,CWE-428,False
CWE-428,2019,16,CWE-428,CWE-428,False
CWE-428,2020,28,CWE-428,CWE-428,False
CWE-428,2021,27,CWE-428,CWE-428,False
CWE-428,2022,39,CWE-428,CWE-428,False
CWE-428,2023,34,CWE-428,CWE-428,False
CWE-428,2024,25,CWE-428,CWE-428,False
CWE-428,2025,38,CWE-428,CWE-428,False
CWE-43,2025,1,CWE-43,CWE-43,False
CWE-430,2025,1,CWE-430,CWE-430,False
CWE-431,2021,1,CWE-431,CWE-431,False
CWE-431,2024,1,CWE-431,CWE-431,False
CWE-434,2001,3,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2002,1,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2004,1,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2005,4,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2006,5,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2009,2,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2010,3,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2011,9,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2012,21,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2013,23,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2014,19,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2015,39,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2016,34,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2017,93,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2018,170,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2019,180,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2020,299,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2021,334,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2022,434,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2023,540,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2024,757,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-434,2025,721,Unrestricted File Upload,CWE-434 - Unrestricted File Upload,False
CWE-435,2020,1,CWE-435,CWE-435,False
CWE-435,2021,1,CWE-435,CWE-435,False
